timestamp,cpu_percent,memory_percent,latency_ms,error_rate,requests_per_second,active_pods,label
2026-01-23T02:39:29.522370,45.96,22.32,57.32,0.001,1322,43,normal
2026-01-23T02:39:34.522370,43.44,19.8,40.35,0.001,1391,43,normal
2026-01-23T02:39:39.522370,52.73,21.77,52.93,0.001,1722,43,normal
2026-01-23T02:39:44.522370,52.17,21.18,47.32,0.001,1401,43,normal
2026-01-23T02:39:49.522370,42.39,22.91,39.65,0.001,1498,43,normal
2026-01-23T02:39:54.522370,52.15,19.67,59.03,0.001,1642,43,normal
2026-01-23T02:39:59.522370,69.14,23.46,46.24,0.001,1770,43,normal
2026-01-23T02:40:04.522370,69.05,22.62,137.32,0.001,1903,43,normal
2026-01-23T02:40:09.522370,58.5,22.98,31.35,0.001,1626,43,normal
2026-01-23T02:40:14.522370,40.25,21.64,42.5,0.001,1295,43,normal
2026-01-23T02:40:19.522370,43.12,22.83,41.54,0.001,1459,43,normal
2026-01-23T02:40:24.522370,59.86,22.44,49.94,0.001,1528,43,normal
2026-01-23T02:40:29.522370,39.97,22.39,25.57,0.001,1344,43,normal
2026-01-23T02:40:34.522370,53.43,24.47,22.89,0.001,1516,43,normal
2026-01-23T02:40:39.522370,53.09,21.9,50.0,0.001,1567,43,normal
2026-01-23T02:40:44.522370,42.21,21.36,44.62,0.001,1460,43,normal
2026-01-23T02:40:49.522370,42.24,19.75,41.66,0.001,1387,43,normal
2026-01-23T02:40:54.522370,42.29,20.21,41.49,0.001,1406,43,normal
2026-01-23T02:40:59.522370,51.99,22.55,51.06,0.001,1580,43,normal
2026-01-23T02:41:04.522370,52.94,19.74,37.96,0.001,1552,43,normal
2026-01-23T02:41:09.522370,44.75,22.39,57.06,0.001,1439,43,normal
2026-01-23T02:41:14.522370,43.3,20.99,40.52,0.001,1604,43,normal
2026-01-23T02:41:19.522370,45.1,22.29,39.1,0.001,1524,43,normal
2026-01-23T02:41:24.522370,45.56,21.02,67.4,0.001,1309,43,normal
2026-01-23T02:41:29.522370,42.7,20.33,35.01,0.001,1544,43,normal
2026-01-23T02:41:34.522370,50.0,21.86,47.05,0.001,1631,43,normal
2026-01-23T02:41:39.522370,53.56,22.5,48.02,0.001,1639,43,normal
2026-01-23T02:41:44.522370,41.18,21.12,36.27,0.001,1390,43,normal
2026-01-23T02:41:49.522370,44.61,20.99,37.5,0.001,1527,43,normal
2026-01-23T02:41:54.522370,52.69,22.2,48.09,0.001,1518,43,normal
2026-01-23T02:41:59.522370,47.02,20.36,31.97,0.001,1618,43,normal
2026-01-23T02:42:04.522370,45.08,22.37,39.41,0.001,1352,43,normal
2026-01-23T02:42:09.522370,35.5,18.91,50.54,0.001,1187,43,normal
2026-01-23T02:42:14.522370,56.4,21.91,54.88,0.001,1591,43,normal
2026-01-23T02:42:19.522370,45.67,23.16,50.73,0.001,1560,43,normal
2026-01-23T02:42:24.522370,68.54,19.88,85.68,0.001,1872,43,normal
2026-01-23T02:42:29.522370,43.48,21.36,51.72,0.001,1580,43,normal
2026-01-23T02:42:34.522370,40.56,21.07,38.5,0.001,1416,43,normal
2026-01-23T02:42:39.522370,42.24,21.74,64.15,0.001,1483,43,normal
2026-01-23T02:42:44.522370,69.23,22.49,44.48,0.001,1726,43,normal
2026-01-23T02:42:49.522370,44.45,20.69,53.08,0.001,1474,43,normal
2026-01-23T02:42:54.522370,58.45,22.3,57.46,0.001,1441,43,normal
2026-01-23T02:42:59.522370,47.65,21.8,40.68,0.001,1527,43,normal
2026-01-23T02:43:04.522370,52.95,21.88,53.58,0.001,1793,43,normal
2026-01-23T02:43:09.522370,39.09,21.99,55.38,0.001,1494,43,normal
2026-01-23T02:43:14.522370,45.96,21.96,58.9,0.001,1375,43,normal
2026-01-23T02:43:19.522370,54.09,21.4,38.89,0.001,1695,43,normal
2026-01-23T02:43:24.522370,48.83,21.03,47.89,0.001,1520,43,normal
2026-01-23T02:43:29.522370,52.32,22.83,45.71,0.001,1678,43,normal
2026-01-23T02:43:34.522370,53.84,21.48,59.5,0.001,1614,43,normal
2026-01-23T02:43:39.522370,51.07,23.3,44.26,0.001,1460,43,normal
2026-01-23T02:43:44.522370,57.43,22.05,48.79,0.001,1629,43,normal
2026-01-23T02:43:49.522370,44.03,21.82,55.56,0.001,1481,43,normal
2026-01-23T02:43:54.522370,43.99,22.03,40.42,0.001,1324,43,normal
2026-01-23T02:43:59.522370,56.81,23.07,41.46,0.001,1628,43,normal
2026-01-23T02:44:04.522370,47.59,22.18,41.57,0.001,1644,43,normal
2026-01-23T02:44:09.522370,55.54,20.92,50.86,0.001,1569,43,normal
2026-01-23T02:44:14.522370,60.79,23.36,77.16,0.001,1867,43,normal
2026-01-23T02:44:19.522370,43.94,21.39,43.3,0.001,1613,43,normal
2026-01-23T02:44:24.522370,42.46,20.49,51.89,0.001,1512,43,normal
2026-01-23T02:44:29.522370,51.75,22.5,38.51,0.001,1496,43,normal
2026-01-23T02:44:34.522370,43.5,22.08,40.67,0.001,1492,43,normal
2026-01-23T02:44:39.522370,65.33,22.31,44.98,0.001,1708,43,normal
2026-01-23T02:44:44.522370,57.63,22.13,50.55,0.001,1605,43,normal
2026-01-23T02:44:49.522370,44.93,22.23,49.38,0.001,1583,43,normal
2026-01-23T02:44:54.522370,44.16,23.34,30.32,0.001,1414,43,normal
2026-01-23T02:44:59.522370,54.03,21.17,34.55,0.001,1642,43,normal
2026-01-23T02:45:04.522370,33.93,20.23,36.32,0.001,1196,43,normal
2026-01-23T02:45:09.522370,43.76,20.02,36.15,0.001,1509,43,normal
2026-01-23T02:45:14.522370,44.02,21.64,42.9,0.001,1260,43,normal
2026-01-23T02:45:19.522370,63.0,21.64,62.18,0.001,1777,43,normal
2026-01-23T02:45:24.522370,51.62,22.34,30.5,0.001,1719,43,normal
2026-01-23T02:45:29.522370,56.66,22.81,42.2,0.001,1698,43,normal
2026-01-23T02:45:34.522370,52.4,21.88,38.52,0.001,1528,43,normal
2026-01-23T02:45:39.522370,47.03,21.03,51.38,0.001,1608,43,normal
2026-01-23T02:45:44.522370,53.26,21.2,46.26,0.001,1553,43,normal
2026-01-23T02:45:49.522370,67.46,23.13,94.52,0.001,1852,43,normal
2026-01-23T02:45:54.522370,60.45,21.98,43.86,0.001,1703,43,normal
2026-01-23T02:45:59.522370,54.33,22.27,50.74,0.001,1543,43,normal
2026-01-23T02:46:04.522370,44.53,20.99,70.58,0.001,1626,43,normal
2026-01-23T02:46:09.522370,50.6,21.36,45.44,0.001,1602,43,normal
2026-01-23T02:46:14.522370,50.2,24.07,55.58,0.001,1589,43,normal
2026-01-23T02:46:19.522370,54.29,21.05,44.83,0.001,1526,43,normal
2026-01-23T02:46:24.522370,55.72,21.96,50.02,0.001,1594,43,normal
2026-01-23T02:46:29.522370,55.78,21.79,44.96,0.001,1545,43,normal
2026-01-23T02:46:34.522370,58.32,19.88,56.37,0.001,1753,43,normal
2026-01-23T02:46:39.522370,44.32,20.49,36.61,0.001,1441,43,normal
2026-01-23T02:46:44.522370,52.91,22.26,40.13,0.001,1655,43,normal
2026-01-23T02:46:49.522370,34.88,20.73,70.33,0.001,1217,43,normal
2026-01-23T02:46:54.522370,38.13,21.56,48.84,0.001,1417,43,normal
2026-01-23T02:46:59.522370,53.53,21.94,37.15,0.001,1618,43,normal
2026-01-23T02:47:04.522370,52.91,20.35,62.18,0.001,1656,43,normal
2026-01-23T02:47:09.522370,48.25,20.16,49.44,0.001,1708,43,normal
2026-01-23T02:47:14.522370,52.66,23.66,44.7,0.001,1544,43,normal
2026-01-23T02:47:19.522370,44.48,19.68,57.81,0.001,1448,43,normal
2026-01-23T02:47:24.522370,49.08,19.39,40.97,0.001,1541,43,normal
2026-01-23T02:47:29.522370,52.93,22.73,48.09,0.001,1484,43,normal
2026-01-23T02:47:34.522370,65.01,21.48,63.79,0.001,1555,43,normal
2026-01-23T02:47:39.522370,59.8,22.91,66.05,0.001,1800,43,normal
2026-01-23T02:47:44.522370,47.29,21.15,40.68,0.001,1536,43,normal
2026-01-23T02:47:49.522370,38.13,21.44,20.7,0.001,1201,43,normal
2026-01-23T02:47:54.522370,50.01,20.68,49.29,0.001,1494,43,normal
2026-01-23T02:47:59.522370,55.96,20.48,104.38,0.001,1922,43,normal
2026-01-23T02:48:04.522370,51.81,21.56,52.14,0.001,1414,43,normal
2026-01-23T02:48:09.522370,57.97,21.07,37.08,0.001,1643,43,normal
2026-01-23T02:48:14.522370,63.77,22.28,42.57,0.001,1552,43,normal
2026-01-23T02:48:19.522370,55.54,23.52,30.22,0.001,1700,43,normal
2026-01-23T02:48:24.522370,48.83,21.15,33.77,0.001,1422,43,normal
2026-01-23T02:48:29.522370,44.48,22.08,41.92,0.001,1695,43,normal
2026-01-23T02:48:34.522370,48.97,22.94,49.04,0.001,1565,43,normal
2026-01-23T02:48:39.522370,56.95,21.37,41.45,0.001,1660,43,normal
2026-01-23T02:48:44.522370,38.81,22.15,51.8,0.001,1259,43,normal
2026-01-23T02:48:49.522370,45.81,20.97,33.75,0.001,1435,43,normal
2026-01-23T02:48:54.522370,50.46,22.6,60.04,0.001,1525,43,normal
2026-01-23T02:48:59.522370,47.16,21.49,47.25,0.001,1753,43,normal
2026-01-23T02:49:04.522370,41.67,22.14,49.02,0.001,1501,43,normal
2026-01-23T02:49:09.522370,48.54,21.26,26.86,0.001,1552,43,normal
2026-01-23T02:49:14.522370,48.99,21.57,43.99,0.001,1651,43,normal
2026-01-23T02:49:19.522370,53.93,23.12,55.01,0.001,1761,43,normal
2026-01-23T02:49:24.522370,55.88,22.25,43.75,0.001,1561,43,normal
2026-01-23T02:49:29.522370,57.71,23.7,55.46,0.001,1667,43,normal
2026-01-23T02:49:34.522370,63.22,21.5,50.31,0.001,1780,43,normal
2026-01-23T02:49:39.522370,62.09,19.8,211.11,0.001,2025,43,normal
2026-01-23T02:49:44.522370,44.77,20.93,46.62,0.001,1448,43,normal
2026-01-23T02:49:49.522370,49.09,22.03,43.69,0.001,1518,43,normal
2026-01-23T02:49:54.522370,52.38,21.4,43.16,0.001,1555,43,normal
2026-01-23T02:49:59.522370,61.86,20.18,56.39,0.001,1784,43,normal
2026-01-23T02:50:04.522370,48.44,21.75,45.33,0.001,1618,43,normal
2026-01-23T02:50:09.522370,54.45,23.79,47.99,0.001,1617,43,normal
2026-01-23T02:50:14.522370,58.76,22.58,58.04,0.001,1768,43,normal
2026-01-23T02:50:19.522370,46.31,22.14,60.77,0.001,1478,43,normal
2026-01-23T02:50:24.522370,47.04,23.89,28.95,0.001,1527,43,normal
2026-01-23T02:50:29.522370,52.51,21.84,46.26,0.001,1503,43,normal
2026-01-23T02:50:34.522370,47.37,22.44,50.07,0.001,1319,43,normal
2026-01-23T02:50:39.522370,52.3,22.29,40.36,0.001,1704,43,normal
2026-01-23T02:50:44.522370,41.18,20.53,39.65,0.001,1296,43,normal
2026-01-23T02:50:49.522370,37.55,22.02,50.23,0.001,1347,43,normal
2026-01-23T02:50:54.522370,51.87,20.75,36.62,0.001,1489,43,normal
2026-01-23T02:50:59.522370,56.69,22.52,36.33,0.001,1605,43,normal
2026-01-23T02:51:04.522370,54.68,22.64,49.09,0.001,1611,43,normal
2026-01-23T02:51:09.522370,53.28,21.64,39.32,0.001,1662,43,normal
2026-01-23T02:51:14.522370,63.31,22.47,85.33,0.001,1846,43,normal
2026-01-23T02:51:19.522370,53.9,21.62,37.94,0.001,1571,43,normal
2026-01-23T02:51:24.522370,46.05,21.31,44.2,0.001,1674,43,normal
2026-01-23T02:51:29.522370,52.08,21.75,43.63,0.001,1653,43,normal
2026-01-23T02:51:34.522370,44.28,20.92,47.74,0.001,1363,43,normal
2026-01-23T02:51:39.522370,57.97,19.8,38.1,0.001,1724,43,normal
2026-01-23T02:51:44.522370,72.27,22.27,182.8,0.001,1942,43,normal
2026-01-23T02:51:49.522370,48.15,22.05,37.77,0.001,1595,44,normal
2026-01-23T02:51:54.522370,43.19,23.07,38.48,0.001,1415,44,normal
2026-01-23T02:51:59.522370,47.6,18.76,47.03,0.001,1468,44,normal
2026-01-23T02:52:04.522370,58.92,23.15,69.51,0.001,1901,44,normal
2026-01-23T02:52:09.522370,44.35,23.58,55.77,0.001,1432,44,normal
2026-01-23T02:52:14.522370,43.23,23.04,52.76,0.001,1644,44,normal
2026-01-23T02:52:19.522370,46.63,22.23,43.39,0.001,1675,44,normal
2026-01-23T02:52:24.522370,44.37,22.56,30.28,0.001,1369,44,normal
2026-01-23T02:52:29.522370,45.12,22.66,65.51,0.001,1471,44,normal
2026-01-23T02:52:34.522370,52.23,21.38,37.04,0.001,1725,44,normal
2026-01-23T02:52:39.522370,39.47,22.22,47.3,0.001,1192,44,normal
2026-01-23T02:52:44.522370,50.27,22.75,59.69,0.001,1557,44,normal
2026-01-23T02:52:49.522370,42.71,18.19,37.65,0.001,1544,44,normal
2026-01-23T02:52:54.522370,48.64,20.72,27.92,0.001,1689,44,normal
2026-01-23T02:52:59.522370,53.58,23.07,41.62,0.001,1704,44,normal
2026-01-23T02:53:04.522370,49.76,21.76,24.06,0.001,1469,44,normal
2026-01-23T02:53:09.522370,45.61,20.34,40.62,0.001,1549,44,normal
2026-01-23T02:53:14.522370,52.07,21.12,43.82,0.001,1462,44,normal
2026-01-23T02:53:19.522370,53.66,21.22,43.28,0.001,1599,44,normal
2026-01-23T02:53:24.522370,52.58,22.53,50.7,0.001,1593,44,normal
2026-01-23T02:53:29.522370,46.67,20.44,35.79,0.001,1608,44,normal
2026-01-23T02:53:34.522370,55.9,22.0,31.53,0.001,1631,44,normal
2026-01-23T02:53:39.522370,49.52,22.02,24.16,0.001,1679,44,normal
2026-01-23T02:53:44.522370,44.03,22.15,46.92,0.001,1510,44,normal
2026-01-23T02:53:49.522370,46.01,20.23,18.12,0.001,1586,44,normal
2026-01-23T02:53:54.522370,47.44,20.83,49.79,0.001,1521,44,normal
2026-01-23T02:53:59.522370,44.93,20.5,53.26,0.001,1606,44,normal
2026-01-23T02:54:04.522370,51.03,21.64,52.07,0.001,1524,44,normal
2026-01-23T02:54:09.522370,53.25,19.91,52.58,0.001,1522,44,normal
2026-01-23T02:54:14.522370,61.29,21.88,178.87,0.001,2058,44,normal
2026-01-23T02:54:19.522370,48.75,19.81,44.86,0.001,1717,44,normal
2026-01-23T02:54:24.522370,50.21,23.19,62.0,0.001,1549,44,normal
2026-01-23T02:54:29.522370,68.11,23.22,68.67,0.001,1839,44,normal
2026-01-23T02:54:34.522370,47.11,21.5,51.56,0.001,1432,44,normal
2026-01-23T02:54:39.522370,55.47,22.6,66.76,0.001,1802,44,normal
2026-01-23T02:54:44.522370,50.65,21.66,46.68,0.001,1572,44,normal
2026-01-23T02:54:49.522370,49.68,20.17,29.96,0.001,1489,44,normal
2026-01-23T02:54:54.522370,49.32,21.49,43.04,0.001,1506,44,normal
2026-01-23T02:54:59.522370,64.11,21.01,112.8,0.001,1944,44,normal
2026-01-23T02:55:04.522370,47.56,21.7,44.71,0.001,1585,44,normal
2026-01-23T02:55:09.522370,56.22,20.97,46.07,0.001,1656,44,normal
2026-01-23T02:55:14.522370,51.24,21.44,51.2,0.001,1522,44,normal
2026-01-23T02:55:19.522370,52.31,24.04,36.89,0.001,1688,44,normal
2026-01-23T02:55:24.522370,47.84,21.61,36.37,0.001,1516,44,normal
2026-01-23T02:55:29.522370,50.03,20.41,43.65,0.001,1779,44,normal
2026-01-23T02:55:34.522370,49.0,21.3,40.46,0.001,1588,44,normal
2026-01-23T02:55:39.522370,50.78,19.46,54.21,0.001,1746,44,normal
2026-01-23T02:55:44.522370,54.0,23.72,29.56,0.001,1688,44,normal
2026-01-23T02:55:49.522370,44.25,20.22,62.65,0.001,1608,44,normal
2026-01-23T02:55:54.522370,59.3,22.42,109.67,0.001,1934,44,normal
2026-01-23T02:55:59.522370,49.71,21.1,61.1,0.001,1860,44,normal
2026-01-23T02:56:04.522370,55.42,23.76,45.64,0.001,1745,44,normal
2026-01-23T02:56:09.522370,49.16,19.46,50.44,0.001,1361,44,normal
2026-01-23T02:56:14.522370,45.43,21.57,43.77,0.001,1651,44,normal
2026-01-23T02:56:19.522370,51.65,19.91,62.82,0.001,1794,44,normal
2026-01-23T02:56:24.522370,56.27,21.48,59.52,0.001,1730,44,normal
2026-01-23T02:56:29.522370,63.42,20.4,48.53,0.001,1722,44,normal
2026-01-23T02:56:34.522370,43.92,21.77,46.2,0.001,1606,44,normal
2026-01-23T02:56:39.522370,37.37,21.42,45.62,0.001,1507,44,normal
2026-01-23T02:56:44.522370,45.77,21.18,42.49,0.001,1297,44,normal
2026-01-23T02:56:49.522370,61.46,22.52,39.31,0.001,1754,44,normal
2026-01-23T02:56:54.522370,50.58,22.54,41.4,0.001,1614,44,normal
2026-01-23T02:56:59.522370,44.83,20.85,54.23,0.001,1600,44,normal
2026-01-23T02:57:04.522370,41.84,22.12,35.0,0.001,1437,44,normal
2026-01-23T02:57:09.522370,58.57,22.42,44.48,0.001,1764,44,normal
2026-01-23T02:57:14.522370,50.03,20.39,30.88,0.001,1582,44,normal
2026-01-23T02:57:19.522370,46.46,21.96,53.71,0.001,1557,44,normal
2026-01-23T02:57:24.522370,70.77,20.9,137.68,0.001,1996,44,normal
2026-01-23T02:57:29.522370,38.88,22.25,70.72,0.001,1396,45,normal
2026-01-23T02:57:34.522370,53.25,21.27,41.57,0.001,1594,45,normal
2026-01-23T02:57:39.522370,51.39,22.0,43.89,0.001,1604,45,normal
2026-01-23T02:57:44.522370,56.98,21.77,47.26,0.001,1576,45,normal
2026-01-23T02:57:49.522370,58.86,19.91,46.78,0.001,1671,45,normal
2026-01-23T02:57:54.522370,53.84,21.37,43.83,0.001,1593,45,normal
2026-01-23T02:57:59.522370,47.55,23.27,44.77,0.001,1712,45,normal
2026-01-23T02:58:04.522370,48.27,20.41,44.84,0.001,1429,45,normal
2026-01-23T02:58:09.522370,55.62,22.05,38.53,0.001,1626,45,normal
2026-01-23T02:58:14.522370,44.83,21.43,47.39,0.001,1574,45,normal
2026-01-23T02:58:19.522370,40.03,24.71,41.03,0.001,1553,45,normal
2026-01-23T02:58:24.522370,58.75,24.01,39.14,0.001,1716,45,normal
2026-01-23T02:58:29.522370,48.62,19.49,51.55,0.001,1469,45,normal
2026-01-23T02:58:34.522370,53.98,23.21,45.52,0.001,1693,45,normal
2026-01-23T02:58:39.522370,51.21,22.06,39.9,0.001,1647,45,normal
2026-01-23T02:58:44.522370,46.38,21.32,48.44,0.001,1452,45,normal
2026-01-23T02:58:49.522370,52.14,21.89,51.26,0.001,1516,45,normal
2026-01-23T02:58:54.522370,41.37,23.31,51.31,0.001,1747,45,normal
2026-01-23T02:58:59.522370,50.12,21.78,36.35,0.001,1650,45,normal
2026-01-23T02:59:04.522370,42.71,22.05,48.82,0.001,1495,45,normal
2026-01-23T02:59:09.522370,56.52,21.87,88.62,0.001,1941,45,normal
2026-01-23T02:59:14.522370,52.58,22.05,61.11,0.001,1491,45,normal
2026-01-23T02:59:19.522370,47.78,21.46,33.88,0.001,1741,45,normal
2026-01-23T02:59:24.522370,50.09,22.64,37.82,0.001,1613,45,normal
2026-01-23T02:59:29.522370,33.04,20.04,54.47,0.001,1549,45,normal
2026-01-23T02:59:34.522370,43.83,21.54,53.02,0.001,1467,45,normal
2026-01-23T02:59:39.522370,56.29,20.17,24.1,0.001,1483,45,normal
2026-01-23T02:59:44.522370,54.46,23.5,39.54,0.001,1600,45,normal
2026-01-23T02:59:49.522370,54.13,23.41,56.56,0.001,1600,45,normal
2026-01-23T02:59:54.522370,48.58,22.22,56.91,0.001,1626,45,normal
2026-01-23T02:59:59.522370,42.32,22.61,57.06,0.001,1432,45,normal
2026-01-23T03:00:04.522370,46.77,22.07,55.97,0.001,1559,45,normal
2026-01-23T03:00:09.522370,52.05,21.74,53.23,0.001,1578,45,normal
2026-01-23T03:00:14.522370,48.67,20.07,42.86,0.001,1537,45,normal
2026-01-23T03:00:19.522370,47.5,23.25,47.9,0.001,1484,45,normal
2026-01-23T03:00:24.522370,39.38,20.8,44.52,0.001,1357,45,normal
2026-01-23T03:00:29.522370,58.98,23.46,44.06,0.001,1693,45,normal
2026-01-23T03:00:34.522370,57.53,21.55,49.52,0.001,1876,45,normal
2026-01-23T03:00:39.522370,62.81,20.57,46.05,0.001,1845,45,normal
2026-01-23T03:00:44.522370,56.78,21.9,47.75,0.001,1742,45,normal
2026-01-23T03:00:49.522370,51.0,20.59,51.57,0.001,1525,45,normal
2026-01-23T03:00:54.522370,39.23,20.93,50.47,0.001,1464,45,normal
2026-01-23T03:00:59.522370,45.6,21.39,46.23,0.001,1545,45,normal
2026-01-23T03:01:04.522370,60.85,21.99,44.6,0.001,1738,45,normal
2026-01-23T03:01:09.522370,49.53,21.3,35.63,0.001,1566,45,normal
2026-01-23T03:01:14.522370,51.58,18.33,61.06,0.001,1619,45,normal
2026-01-23T03:01:19.522370,52.16,23.46,39.7,0.001,1710,45,normal
2026-01-23T03:01:24.522370,43.02,19.95,40.68,0.001,1731,45,normal
2026-01-23T03:01:29.522370,45.5,21.73,42.52,0.001,1338,45,normal
2026-01-23T03:01:34.522370,46.0,23.51,38.19,0.001,1582,45,normal
2026-01-23T03:01:39.522370,43.32,21.53,40.35,0.001,1366,45,normal
2026-01-23T03:01:44.522370,57.19,23.0,39.19,0.001,1778,45,normal
2026-01-23T03:01:49.522370,41.4,22.01,53.86,0.001,1612,45,normal
2026-01-23T03:01:54.522370,44.42,21.02,48.81,0.001,1843,45,normal
2026-01-23T03:01:59.522370,41.21,21.11,38.28,0.001,1481,45,normal
2026-01-23T03:02:04.522370,51.52,24.25,30.91,0.001,1468,45,normal
2026-01-23T03:02:09.522370,47.71,20.07,41.97,0.001,1465,45,normal
2026-01-23T03:02:14.522370,55.0,21.45,45.45,0.001,1798,45,normal
2026-01-23T03:02:19.522370,56.1,20.19,61.0,0.001,1673,45,normal
2026-01-23T03:02:24.522370,44.38,20.19,48.01,0.001,1497,45,normal
2026-01-23T03:02:29.522370,50.5,22.49,53.08,0.001,1696,45,normal
2026-01-23T03:02:34.522370,55.01,21.8,30.31,0.001,1626,45,normal
2026-01-23T03:02:39.522370,60.25,21.92,42.28,0.001,1713,45,normal
2026-01-23T03:02:44.522370,53.12,21.16,76.33,0.001,1923,45,normal
2026-01-23T03:02:49.522370,54.28,21.45,31.0,0.001,1739,45,normal
2026-01-23T03:02:54.522370,55.48,21.72,56.41,0.001,1897,45,normal
2026-01-23T03:02:59.522370,53.42,22.07,80.2,0.001,1910,45,normal
2026-01-23T03:03:04.522370,46.42,22.38,44.65,0.001,1603,45,normal
2026-01-23T03:03:09.522370,57.65,22.44,59.57,0.001,1754,45,normal
2026-01-23T03:03:14.522370,45.69,19.98,64.96,0.001,1503,45,normal
2026-01-23T03:03:19.522370,65.65,22.43,42.33,0.001,1784,45,normal
2026-01-23T03:03:24.522370,52.03,21.35,46.03,0.001,1701,45,normal
2026-01-23T03:03:29.522370,46.14,24.6,51.91,0.001,1444,45,normal
2026-01-23T03:03:34.522370,59.31,22.88,49.64,0.001,1795,45,normal
2026-01-23T03:03:39.522370,57.75,23.11,35.84,0.001,1712,45,normal
2026-01-23T03:03:44.522370,42.75,22.94,64.33,0.001,1402,45,normal
2026-01-23T03:03:49.522370,46.16,21.3,51.77,0.001,1530,45,normal
2026-01-23T03:03:54.522370,47.11,23.14,45.05,0.001,1852,45,normal
2026-01-23T03:03:59.522370,54.98,21.96,33.41,0.001,1714,45,normal
2026-01-23T03:04:04.522370,58.82,23.31,58.12,0.001,1848,45,normal
2026-01-23T03:04:09.522370,49.83,21.91,57.96,0.001,1701,45,normal
2026-01-23T03:04:14.522370,34.23,22.11,52.2,0.001,1462,45,normal
2026-01-23T03:04:19.522370,45.11,19.96,45.74,0.001,1601,45,normal
2026-01-23T03:04:24.522370,44.83,21.3,36.55,0.001,1641,45,normal
2026-01-23T03:04:29.522370,40.79,21.7,59.83,0.001,1531,45,normal
2026-01-23T03:04:34.522370,53.89,21.02,47.43,0.001,1640,45,normal
2026-01-23T03:04:39.522370,40.36,19.78,56.35,0.001,1379,45,normal
2026-01-23T03:04:44.522370,38.87,21.35,37.97,0.001,1510,45,normal
2026-01-23T03:04:49.522370,44.16,23.94,49.48,0.001,1583,45,normal
2026-01-23T03:04:54.522370,53.51,22.36,54.33,0.001,1763,45,normal
2026-01-23T03:04:59.522370,45.93,21.34,43.83,0.001,1590,45,normal
2026-01-23T03:05:04.522370,47.28,23.01,47.78,0.001,1626,45,normal
2026-01-23T03:05:09.522370,55.59,21.73,34.26,0.001,1721,45,normal
2026-01-23T03:05:14.522370,54.62,22.85,44.09,0.001,1594,45,normal
2026-01-23T03:05:19.522370,61.41,21.3,56.58,0.001,1862,45,normal
2026-01-23T03:05:24.522370,45.11,20.59,43.28,0.001,1406,45,normal
2026-01-23T03:05:29.522370,51.62,21.22,35.8,0.001,1687,45,normal
2026-01-23T03:05:34.522370,43.6,19.89,33.21,0.001,1494,45,normal
2026-01-23T03:05:39.522370,34.59,21.05,31.04,0.001,1414,45,normal
2026-01-23T03:05:44.522370,31.3,21.79,46.7,0.001,1140,45,normal
2026-01-23T03:05:49.522370,55.56,21.3,49.02,0.001,1676,45,normal
2026-01-23T03:05:54.522370,64.53,21.86,38.05,0.001,1585,45,normal
2026-01-23T03:05:59.522370,55.3,23.15,37.82,0.001,1744,45,normal
2026-01-23T03:06:04.522370,46.37,22.11,61.19,0.001,1455,45,normal
2026-01-23T03:06:09.522370,50.83,21.66,36.46,0.001,1676,45,normal
2026-01-23T03:06:14.522370,43.98,22.75,58.83,0.001,1547,45,normal
2026-01-23T03:06:19.522370,43.81,21.45,21.01,0.001,1799,45,normal
2026-01-23T03:06:24.522370,44.7,22.34,54.96,0.001,1643,45,normal
2026-01-23T03:06:29.522370,49.95,21.22,55.2,0.001,1554,45,normal
2026-01-23T03:06:34.522370,47.11,20.03,54.31,0.001,1496,45,normal
2026-01-23T03:06:39.522370,42.07,22.54,41.45,0.001,1472,45,normal
2026-01-23T03:06:44.522370,52.76,21.11,45.81,0.001,1791,45,normal
2026-01-23T03:06:49.522370,50.05,23.23,46.51,0.001,1644,45,normal
2026-01-23T03:06:54.522370,46.63,22.57,33.9,0.001,1517,45,normal
2026-01-23T03:06:59.522370,43.88,23.51,39.14,0.001,1291,45,normal
2026-01-23T03:07:04.522370,54.34,20.84,38.21,0.001,1726,45,normal
2026-01-23T03:07:09.522370,55.07,20.74,69.02,0.001,1665,45,normal
2026-01-23T03:07:14.522370,44.3,21.87,41.87,0.001,1502,45,normal
2026-01-23T03:07:19.522370,54.68,21.49,35.14,0.001,1724,45,normal
2026-01-23T03:07:24.522370,51.32,22.92,47.68,0.001,1680,45,normal
2026-01-23T03:07:29.522370,47.37,21.08,59.64,0.001,1506,45,normal
2026-01-23T03:07:34.522370,53.24,21.62,44.2,0.001,1584,45,normal
2026-01-23T03:07:39.522370,52.76,20.08,34.66,0.001,1574,45,normal
2026-01-23T03:07:44.522370,38.67,21.88,47.64,0.001,1489,45,normal
2026-01-23T03:07:49.522370,56.77,21.93,48.23,0.001,1698,45,normal
2026-01-23T03:07:54.522370,38.0,23.71,64.79,0.001,1286,45,normal
2026-01-23T03:07:59.522370,42.31,21.66,51.29,0.001,1155,45,normal
2026-01-23T03:08:04.522370,46.16,20.66,40.02,0.001,1417,45,normal
2026-01-23T03:08:09.522370,59.59,23.64,44.05,0.001,1767,45,normal
2026-01-23T03:08:14.522370,55.61,21.36,32.15,0.001,1596,45,normal
2026-01-23T03:08:19.522370,46.62,22.0,35.03,0.001,1493,45,normal
2026-01-23T03:08:24.522370,57.43,21.28,43.93,0.001,1607,45,normal
