timestamp,cpu_percent,memory_percent,latency_ms,error_rate,requests_per_second,active_pods,label
2026-01-23T05:03:44.438205,48.68,20.34,46.36,0.001,848,32,normal
2026-01-23T05:03:49.438205,52.78,21.51,38.95,0.001,865,32,normal
2026-01-23T05:03:54.438205,47.07,19.08,36.27,0.001,869,32,normal
2026-01-23T05:03:59.438205,51.05,20.72,43.73,0.001,900,32,normal
2026-01-23T05:04:04.438205,54.7,19.27,28.63,0.001,912,32,normal
2026-01-23T05:04:09.438205,55.5,20.36,44.1,0.001,1064,32,normal
2026-01-23T05:04:14.438205,52.62,20.02,41.77,0.001,879,32,normal
2026-01-23T05:04:19.438205,53.56,20.97,51.51,0.001,967,32,normal
2026-01-23T05:04:24.438205,56.98,21.29,46.68,0.001,968,32,normal
2026-01-23T05:04:29.438205,60.72,21.94,41.25,0.001,995,32,normal
2026-01-23T05:04:34.438205,44.43,20.79,54.12,0.001,804,32,normal
2026-01-23T05:04:39.438205,63.43,19.55,34.26,0.001,1134,32,normal
2026-01-23T05:04:44.438205,46.02,19.88,46.47,0.001,1143,32,normal
2026-01-23T05:04:49.438205,53.46,22.07,48.59,0.001,1086,32,normal
2026-01-23T05:04:54.438205,51.99,20.85,38.24,0.001,909,32,normal
2026-01-23T05:04:59.438205,33.43,19.19,21.86,0.001,606,32,normal
2026-01-23T05:05:04.438205,74.84,20.5,74.51,0.001,1037,31,normal
2026-01-23T05:05:09.438205,61.13,20.02,42.9,0.001,882,31,normal
2026-01-23T05:05:14.438205,72.06,20.41,54.03,0.001,1185,31,normal
2026-01-23T05:05:19.438205,77.62,19.24,78.74,0.001,921,31,normal
2026-01-23T05:05:24.438205,66.12,20.64,68.84,0.001,1057,32,normal
2026-01-23T05:05:29.438205,62.98,20.33,90.96,0.001,902,32,normal
2026-01-23T05:05:34.438205,70.7,19.4,78.79,0.001,940,32,normal
2026-01-23T05:05:39.438205,74.8,20.28,67.72,0.001,1109,32,normal
2026-01-23T05:05:44.438205,63.96,19.34,71.92,0.001,845,32,normal
2026-01-23T05:05:49.438205,66.0,20.14,81.22,0.001,878,32,normal
2026-01-23T05:05:54.438205,67.38,20.56,96.2,0.001,1113,32,normal
2026-01-23T05:05:59.438205,64.13,18.9,82.3,0.001,950,32,normal
2026-01-23T05:06:04.438205,85.31,17.99,74.01,0.001,1084,32,normal
2026-01-23T05:06:09.438205,68.82,19.01,98.77,0.001,1075,33,normal
2026-01-23T05:06:14.438205,59.29,20.18,63.96,0.001,725,33,normal
2026-01-23T05:06:19.438205,71.46,19.39,59.81,0.001,888,33,normal
2026-01-23T05:06:24.438205,69.94,22.62,98.24,0.001,879,33,normal
2026-01-23T05:06:29.438205,69.17,20.5,87.65,0.001,905,33,normal
2026-01-23T05:06:34.438205,55.91,20.99,35.44,0.001,1034,33,normal
2026-01-23T05:06:39.438205,53.24,20.47,34.83,0.001,988,33,normal
2026-01-23T05:06:44.438205,45.73,20.18,49.01,0.001,922,33,normal
2026-01-23T05:06:49.438205,62.61,22.46,48.48,0.001,1158,33,normal
2026-01-23T05:06:54.438205,51.42,22.18,40.34,0.001,946,33,normal
2026-01-23T05:06:59.438205,48.49,19.17,27.85,0.001,885,33,normal
2026-01-23T05:07:04.438205,47.89,21.4,44.36,0.001,923,33,normal
2026-01-23T05:07:09.438205,49.38,20.51,39.02,0.001,835,33,normal
2026-01-23T05:07:14.438205,40.59,19.07,48.26,0.001,753,33,normal
2026-01-23T05:07:19.438205,60.69,20.68,36.75,0.001,980,33,normal
2026-01-23T05:07:24.438205,53.33,20.26,29.72,0.001,1073,33,normal
2026-01-23T05:07:29.438205,58.74,20.29,35.52,0.001,1124,33,normal
2026-01-23T05:07:34.438205,48.4,18.84,46.32,0.001,971,33,normal
2026-01-23T05:07:39.438205,52.23,22.15,40.96,0.001,1071,33,normal
2026-01-23T05:07:44.438205,40.63,20.29,54.05,0.001,975,33,normal
2026-01-23T05:07:49.438205,53.41,20.53,30.53,0.001,1043,33,normal
2026-01-23T05:07:54.438205,40.89,19.46,34.1,0.001,1059,33,normal
2026-01-23T05:07:59.438205,46.49,21.01,43.56,0.001,956,33,normal
2026-01-23T05:08:04.438205,42.61,20.15,38.54,0.001,712,33,normal
2026-01-23T05:08:09.438205,53.84,19.77,61.16,0.001,946,33,normal
2026-01-23T05:08:14.438205,43.88,20.96,40.6,0.001,935,33,normal
2026-01-23T05:08:19.438205,45.66,20.7,44.88,0.001,877,33,normal
2026-01-23T05:08:24.438205,44.17,21.24,59.23,0.001,841,33,normal
2026-01-23T05:08:29.438205,48.67,20.88,39.58,0.001,949,33,normal
2026-01-23T05:08:34.438205,62.03,20.29,45.89,0.001,1075,33,normal
2026-01-23T05:08:39.438205,54.94,20.65,53.51,0.001,1018,33,normal
2026-01-23T05:08:44.438205,59.66,21.28,46.77,0.001,1014,33,normal
2026-01-23T05:08:49.438205,51.69,20.49,50.88,0.001,970,33,normal
2026-01-23T05:08:54.438205,52.42,19.42,40.94,0.001,913,33,normal
2026-01-23T05:08:59.438205,42.35,19.94,41.94,0.001,777,33,normal
2026-01-23T05:09:04.438205,38.8,19.4,22.81,0.001,670,33,normal
2026-01-23T05:09:09.438205,45.36,20.83,54.26,0.001,998,32,normal
2026-01-23T05:09:14.438205,42.22,19.46,38.11,0.001,742,32,normal
2026-01-23T05:09:19.438205,44.83,21.89,53.98,0.001,891,32,normal
2026-01-23T05:09:24.438205,41.83,22.08,44.94,0.001,726,32,normal
2026-01-23T05:09:29.438205,32.19,20.86,53.49,0.001,715,32,normal
2026-01-23T05:09:34.438205,52.96,21.82,48.22,0.001,1006,31,normal
2026-01-23T05:09:39.438205,49.06,19.03,43.4,0.001,889,31,normal
2026-01-23T05:09:44.438205,56.57,20.14,55.67,0.001,987,31,normal
2026-01-23T05:09:49.438205,51.27,21.2,37.63,0.001,914,31,normal
2026-01-23T05:09:54.438205,49.2,20.43,43.12,0.001,885,31,normal
2026-01-23T05:09:59.438205,51.17,20.69,47.15,0.001,856,31,normal
2026-01-23T05:10:04.438205,57.41,20.37,39.19,0.001,838,31,normal
2026-01-23T05:10:09.438205,44.73,20.54,54.24,0.001,946,31,normal
2026-01-23T05:10:14.438205,48.4,19.61,48.29,0.001,882,31,normal
2026-01-23T05:10:19.438205,45.64,20.86,37.21,0.001,795,31,normal
2026-01-23T05:10:24.438205,61.44,20.54,39.71,0.001,1116,31,normal
2026-01-23T05:10:29.438205,50.7,19.14,41.5,0.001,960,31,normal
2026-01-23T05:10:34.438205,63.42,19.93,36.72,0.001,1089,31,normal
2026-01-23T05:10:39.438205,54.26,21.42,41.38,0.001,1055,31,normal
2026-01-23T05:10:44.438205,58.76,18.8,46.05,0.001,874,31,normal
2026-01-23T05:10:49.438205,48.3,20.2,45.22,0.001,779,31,normal
2026-01-23T05:10:54.438205,44.58,19.49,46.45,0.001,893,31,normal
2026-01-23T05:10:59.438205,55.72,21.28,64.38,0.001,992,31,normal
2026-01-23T05:11:04.438205,49.14,18.57,42.68,0.001,852,31,normal
2026-01-23T05:11:09.438205,49.66,20.92,42.08,0.001,987,31,normal
2026-01-23T05:11:14.438205,51.53,20.25,49.69,0.001,1038,31,normal
2026-01-23T05:11:19.438205,57.14,22.0,44.45,0.001,970,31,normal
2026-01-23T05:11:24.438205,45.35,21.01,38.62,0.001,832,31,normal
2026-01-23T05:11:29.438205,50.64,20.38,41.39,0.001,873,31,normal
2026-01-23T05:11:34.438205,68.88,19.36,36.55,0.001,1174,31,normal
2026-01-23T05:11:39.438205,48.21,19.22,32.65,0.001,867,31,normal
2026-01-23T05:11:44.438205,37.25,19.88,28.18,0.001,594,31,normal
2026-01-23T05:11:49.438205,54.11,19.23,44.36,0.001,918,30,normal
2026-01-23T05:11:54.438205,43.25,20.55,37.82,0.001,705,30,normal
2026-01-23T05:11:59.438205,52.12,21.89,57.74,0.001,957,30,normal
2026-01-23T05:12:04.438205,45.77,21.58,38.88,0.001,760,30,normal
2026-01-23T05:12:09.438205,38.65,19.91,40.34,0.001,872,30,normal
2026-01-23T05:12:14.438205,61.17,18.97,45.08,0.001,897,29,normal
2026-01-23T05:12:19.438205,50.36,20.71,46.88,0.001,824,29,normal
2026-01-23T05:12:24.438205,52.63,20.16,57.0,0.001,975,29,normal
2026-01-23T05:12:29.438205,53.4,19.14,43.49,0.001,927,29,normal
2026-01-23T05:12:34.438205,50.06,19.9,52.08,0.001,899,29,normal
2026-01-23T05:12:39.438205,57.62,21.11,32.0,0.001,984,29,normal
2026-01-23T05:12:44.438205,48.43,20.87,59.16,0.001,857,29,normal
2026-01-23T05:12:49.438205,45.17,21.03,49.33,0.001,719,29,normal
2026-01-23T05:12:54.438205,60.05,20.95,41.98,0.001,1024,29,normal
2026-01-23T05:12:59.438205,53.21,22.22,38.65,0.001,1051,29,normal
2026-01-23T05:13:04.438205,57.65,20.63,50.84,0.001,927,29,normal
2026-01-23T05:13:09.438205,50.0,18.29,61.24,0.001,906,29,normal
2026-01-23T05:13:14.438205,54.72,20.7,37.01,0.001,999,29,normal
2026-01-23T05:13:19.438205,52.64,20.55,47.58,0.001,1018,29,normal
2026-01-23T05:13:24.438205,58.32,20.27,42.34,0.001,1019,29,normal
2026-01-23T05:13:29.438205,65.33,18.37,50.31,0.001,1068,29,normal
2026-01-23T05:13:34.438205,51.34,21.72,36.48,0.001,952,29,normal
2026-01-23T05:13:39.438205,71.66,21.62,53.69,0.001,1044,29,normal
2026-01-23T05:13:44.438205,63.53,21.23,39.41,0.001,1074,29,normal
2026-01-23T05:13:49.438205,49.83,20.5,34.18,0.001,1002,29,normal
2026-01-23T05:13:54.438205,53.07,21.38,45.15,0.001,1032,29,normal
2026-01-23T05:13:59.438205,68.67,20.31,56.2,0.001,1088,29,normal
2026-01-23T05:14:04.438205,55.98,19.54,60.7,0.001,987,29,normal
2026-01-23T05:14:09.438205,56.26,17.09,35.11,0.001,1037,29,normal
2026-01-23T05:14:14.438205,58.94,19.3,52.81,0.001,1051,29,normal
2026-01-23T05:14:19.438205,43.69,21.31,46.46,0.001,926,29,normal
2026-01-23T05:14:24.438205,43.07,21.3,25.61,0.001,851,29,normal
2026-01-23T05:14:29.438205,45.49,21.12,57.77,0.001,991,29,normal
2026-01-23T05:14:34.438205,52.23,19.31,43.95,0.001,821,29,normal
2026-01-23T05:14:39.438205,36.79,20.87,44.31,0.001,846,29,normal
2026-01-23T05:14:44.438205,67.05,21.46,28.65,0.001,1085,28,normal
2026-01-23T05:14:49.438205,50.45,20.81,49.36,0.001,756,28,normal
2026-01-23T05:14:54.438205,59.13,19.56,85.13,0.001,726,28,normal
2026-01-23T05:14:59.438205,58.58,21.92,49.47,0.001,803,28,normal
2026-01-23T05:15:04.438205,66.6,20.66,89.61,0.001,743,28,normal
2026-01-23T05:15:09.438205,79.89,22.22,113.53,0.001,1220,28,normal
2026-01-23T05:15:14.438205,75.17,20.37,65.45,0.001,873,29,normal
2026-01-23T05:15:19.438205,58.75,19.06,40.6,0.001,1083,30,normal
2026-01-23T05:15:24.438205,60.67,19.78,35.33,0.001,964,30,normal
2026-01-23T05:15:29.438205,49.43,19.68,51.73,0.001,908,30,normal
2026-01-23T05:15:34.438205,63.33,22.89,58.46,0.001,1075,30,normal
2026-01-23T05:15:39.438205,50.75,19.77,39.4,0.001,865,30,normal
2026-01-23T05:15:44.438205,63.43,20.29,46.61,0.001,1127,30,normal
2026-01-23T05:15:49.438205,39.16,18.46,36.75,0.001,680,30,normal
2026-01-23T05:15:54.438205,43.59,20.89,52.87,0.001,896,29,normal
2026-01-23T05:15:59.438205,50.62,21.35,52.49,0.001,758,29,normal
2026-01-23T05:16:04.438205,64.29,19.23,57.88,0.001,1074,29,normal
2026-01-23T05:16:09.438205,56.94,20.64,45.76,0.001,954,29,normal
2026-01-23T05:16:14.438205,54.11,20.93,35.84,0.001,1002,29,normal
2026-01-23T05:16:19.438205,48.41,22.01,56.78,0.001,876,29,normal
2026-01-23T05:16:24.438205,53.74,21.07,45.85,0.001,810,29,normal
2026-01-23T05:16:29.438205,51.02,19.88,48.09,0.001,828,29,normal
2026-01-23T05:16:34.438205,54.91,19.37,47.4,0.001,970,29,normal
2026-01-23T05:16:39.438205,47.75,18.8,36.94,0.001,714,29,normal
2026-01-23T05:16:44.438205,49.57,20.8,43.55,0.001,832,29,normal
2026-01-23T05:16:49.438205,47.95,20.45,41.68,0.001,843,29,normal
2026-01-23T05:16:54.438205,34.65,20.9,40.37,0.001,692,29,normal
2026-01-23T05:16:59.438205,52.52,20.58,36.36,0.001,928,28,normal
2026-01-23T05:17:04.438205,67.14,20.02,33.32,0.001,1074,28,normal
2026-01-23T05:17:09.438205,76.19,19.63,52.66,0.001,1160,28,normal
2026-01-23T05:17:14.438205,56.96,18.15,63.51,0.001,789,29,normal
2026-01-23T05:17:19.438205,50.53,20.1,46.16,0.001,769,29,normal
2026-01-23T05:17:24.438205,58.47,20.44,48.86,0.001,990,29,normal
2026-01-23T05:17:29.438205,51.98,20.21,54.78,0.001,856,29,normal
2026-01-23T05:17:34.438205,45.19,19.48,39.33,0.001,728,29,normal
2026-01-23T05:17:39.438205,48.21,21.42,47.86,0.001,789,29,normal
2026-01-23T05:17:44.438205,61.22,20.63,50.37,0.001,1010,29,normal
2026-01-23T05:17:49.438205,81.19,21.89,67.3,0.001,1206,29,normal
2026-01-23T05:17:54.438205,61.41,20.05,91.67,0.001,835,30,normal
2026-01-23T05:17:59.438205,59.54,19.49,71.83,0.001,678,30,normal
2026-01-23T05:18:04.438205,88.0,21.04,81.94,0.001,1034,30,normal
2026-01-23T05:18:09.438205,58.36,21.13,85.39,0.001,964,31,normal
2026-01-23T05:18:14.438205,70.99,20.63,72.73,0.001,909,31,normal
2026-01-23T05:18:19.438205,69.5,21.51,80.19,0.001,971,31,normal
2026-01-23T05:18:24.438205,61.12,19.77,43.02,0.001,894,31,normal
2026-01-23T05:18:29.438205,43.77,19.17,55.42,0.001,971,31,normal
2026-01-23T05:18:34.438205,46.07,20.85,44.03,0.001,824,31,normal
2026-01-23T05:18:39.438205,49.49,19.17,51.89,0.001,951,31,normal
2026-01-23T05:18:44.438205,36.33,22.55,40.94,0.001,662,31,normal
2026-01-23T05:18:49.438205,49.71,21.05,34.57,0.001,895,30,normal
2026-01-23T05:18:54.438205,42.89,19.74,38.72,0.001,950,30,normal
2026-01-23T05:18:59.438205,41.71,20.16,46.29,0.001,624,30,normal
2026-01-23T05:19:04.438205,55.93,19.41,36.4,0.001,861,30,normal
2026-01-23T05:19:09.438205,53.51,20.05,42.55,0.001,1061,30,normal
2026-01-23T05:19:14.438205,46.81,21.4,34.17,0.001,919,30,normal
2026-01-23T05:19:19.438205,58.27,21.16,45.96,0.001,921,30,normal
2026-01-23T05:19:24.438205,59.15,21.62,35.51,0.001,923,30,normal
2026-01-23T05:19:29.438205,56.67,18.85,44.35,0.001,891,30,normal
2026-01-23T05:19:34.438205,44.48,21.51,56.6,0.001,874,30,normal
2026-01-23T05:19:39.438205,54.68,18.8,44.31,0.001,946,30,normal
2026-01-23T05:19:44.438205,50.98,20.74,55.33,0.001,977,30,normal
2026-01-23T05:19:49.438205,58.38,20.76,65.77,0.001,943,30,normal
2026-01-23T05:19:54.438205,36.87,20.57,33.4,0.001,632,30,normal
2026-01-23T05:19:59.438205,65.18,20.16,50.65,0.001,1126,29,normal
2026-01-23T05:20:04.438205,47.87,19.47,22.52,0.001,753,29,normal
2026-01-23T05:20:09.438205,44.87,19.9,39.72,0.001,729,29,normal
2026-01-23T05:20:14.438205,45.6,20.41,38.26,0.001,723,29,normal
2026-01-23T05:20:19.438205,58.77,18.47,43.24,0.001,888,29,normal
2026-01-23T05:20:24.438205,50.15,20.79,44.91,0.001,834,29,normal
2026-01-23T05:20:29.438205,53.96,20.12,43.64,0.001,1082,29,normal
2026-01-23T05:20:34.438205,44.92,17.92,61.05,0.001,876,29,normal
2026-01-23T05:20:39.438205,54.66,20.96,23.89,0.001,810,29,normal
2026-01-23T05:20:44.438205,50.99,20.72,30.21,0.001,750,29,normal
2026-01-23T05:20:49.438205,44.45,21.23,43.08,0.001,753,29,normal
2026-01-23T05:20:54.438205,66.88,20.72,32.81,0.001,976,29,normal
2026-01-23T05:20:59.438205,55.49,20.28,67.18,0.001,884,29,normal
2026-01-23T05:21:04.438205,36.71,20.28,54.8,0.001,528,29,normal
2026-01-23T05:21:09.438205,49.98,20.28,49.69,0.001,801,28,normal
2026-01-23T05:21:14.438205,51.94,19.35,40.17,0.001,897,28,normal
2026-01-23T05:21:19.438205,43.69,20.46,46.49,0.001,752,28,normal
2026-01-23T05:21:24.438205,42.37,20.3,43.1,0.001,761,28,normal
2026-01-23T05:21:29.438205,58.12,19.51,40.55,0.001,1123,28,normal
2026-01-23T05:21:34.438205,52.55,22.44,40.11,0.001,858,28,normal
2026-01-23T05:21:39.438205,41.7,21.64,53.64,0.001,855,28,normal
2026-01-23T05:21:44.438205,49.73,21.63,47.97,0.001,921,28,normal
2026-01-23T05:21:49.438205,60.81,20.86,48.84,0.001,875,28,normal
2026-01-23T05:21:54.438205,54.2,20.79,30.74,0.001,817,28,normal
2026-01-23T05:21:59.438205,53.68,18.78,55.76,0.001,878,28,normal
2026-01-23T05:22:04.438205,50.43,18.4,39.25,0.001,882,28,normal
2026-01-23T05:22:09.438205,51.37,19.25,48.32,0.001,1020,28,normal
2026-01-23T05:22:14.438205,55.07,21.23,43.82,0.001,1021,28,normal
2026-01-23T05:22:19.438205,51.73,20.8,38.5,0.001,846,28,normal
2026-01-23T05:22:24.438205,53.24,20.88,47.54,0.001,734,28,normal
2026-01-23T05:22:29.438205,54.66,18.95,52.94,0.001,937,28,normal
2026-01-23T05:22:34.438205,47.51,18.99,39.05,0.001,759,28,normal
2026-01-23T05:22:39.438205,69.65,19.08,52.69,0.001,945,28,normal
2026-01-23T05:22:44.438205,55.54,19.78,39.0,0.001,869,28,normal
2026-01-23T05:22:49.438205,58.21,20.25,52.11,0.001,999,28,normal
2026-01-23T05:22:54.438205,44.61,18.91,47.61,0.001,711,28,normal
2026-01-23T05:22:59.438205,62.87,20.74,50.12,0.001,987,28,normal
2026-01-23T05:23:04.438205,44.03,20.87,45.22,0.001,934,28,normal
2026-01-23T05:23:09.438205,49.72,21.36,54.4,0.001,914,28,normal
2026-01-23T05:23:14.438205,69.75,19.89,42.35,0.001,1066,28,normal
2026-01-23T05:23:19.438205,57.75,18.55,32.78,0.001,920,28,normal
2026-01-23T05:23:24.438205,38.39,18.34,48.26,0.001,619,28,normal
2026-01-23T05:23:29.438205,62.15,20.01,48.34,0.001,1009,27,normal
2026-01-23T05:23:34.438205,65.12,19.98,63.53,0.001,923,27,normal
2026-01-23T05:23:39.438205,52.37,20.39,38.04,0.001,968,27,normal
2026-01-23T05:23:44.438205,55.05,19.79,34.15,0.001,872,27,normal
2026-01-23T05:23:49.438205,55.6,21.22,29.81,0.001,893,27,normal
2026-01-23T05:23:54.438205,45.88,20.16,29.72,0.001,722,27,normal
2026-01-23T05:23:59.438205,67.79,21.24,51.57,0.001,1091,27,normal
2026-01-23T05:24:04.438205,42.05,20.92,59.56,0.001,589,27,normal
2026-01-23T05:24:09.438205,56.25,21.01,46.91,0.001,903,27,normal
2026-01-23T05:24:14.438205,60.85,21.37,47.9,0.001,892,27,normal
2026-01-23T05:24:19.438205,66.88,20.71,62.62,0.001,1075,27,normal
2026-01-23T05:24:24.438205,42.41,18.66,58.56,0.001,722,27,normal
2026-01-23T05:24:29.438205,67.34,19.99,70.5,0.001,1201,27,normal
2026-01-23T05:24:34.438205,48.11,20.84,55.51,0.001,940,27,normal
2026-01-23T05:24:39.438205,61.29,19.76,48.21,0.001,952,27,normal
2026-01-23T05:24:44.438205,49.83,18.43,44.21,0.001,735,27,normal
2026-01-23T05:24:49.438205,55.54,19.13,58.63,0.001,907,27,normal
2026-01-23T05:24:54.438205,51.29,20.77,40.67,0.001,928,27,normal
2026-01-23T05:24:59.438205,43.79,20.41,46.5,0.001,971,27,normal
2026-01-23T05:25:04.438205,47.7,20.84,47.62,0.001,803,27,normal
2026-01-23T05:25:09.438205,55.05,19.52,31.46,0.001,1075,27,normal
2026-01-23T05:25:14.438205,54.97,20.97,39.8,0.001,865,27,normal
2026-01-23T05:25:19.438205,46.53,21.44,50.22,0.001,711,27,normal
2026-01-23T05:25:24.438205,54.84,20.85,26.52,0.001,851,27,normal
2026-01-23T05:25:29.438205,69.04,21.82,41.48,0.001,1027,27,normal
2026-01-23T05:25:34.438205,53.52,19.12,43.22,0.001,784,27,normal
2026-01-23T05:25:39.438205,51.29,20.39,53.07,0.001,738,27,normal
2026-01-23T05:25:44.438205,64.19,19.27,35.23,0.001,912,27,normal
2026-01-23T05:25:49.438205,40.48,20.3,43.49,0.001,622,27,normal
2026-01-23T05:25:54.438205,62.2,20.92,54.66,0.001,958,27,normal
2026-01-23T05:25:59.438205,42.87,20.88,52.16,0.001,800,27,normal
2026-01-23T05:26:04.438205,64.72,18.81,45.19,0.001,1066,27,normal
2026-01-23T05:26:09.438205,56.15,20.82,50.39,0.001,1011,27,normal
2026-01-23T05:26:14.438205,51.61,20.92,53.27,0.001,769,27,normal
2026-01-23T05:26:19.438205,47.74,19.93,56.89,0.001,873,27,normal
2026-01-23T05:26:24.438205,67.11,20.52,87.15,0.001,718,27,normal
2026-01-23T05:26:29.438205,86.68,20.26,80.49,0.001,1014,27,normal
2026-01-23T05:26:34.438205,97.05,22.13,67.57,0.001,1151,28,normal
2026-01-23T05:26:39.438205,72.25,20.1,94.42,0.001,866,29,normal
2026-01-23T05:26:44.438205,69.88,19.66,76.06,0.001,975,29,normal
2026-01-23T05:26:49.438205,70.1,17.18,69.6,0.001,834,29,normal
2026-01-23T05:26:54.438205,69.44,19.53,87.61,0.001,848,29,normal
2026-01-23T05:26:59.438205,69.79,20.12,79.51,0.001,948,29,normal
2026-01-23T05:27:04.438205,60.06,19.28,71.48,0.001,859,29,normal
2026-01-23T05:27:09.438205,52.01,20.13,94.71,0.001,697,29,normal
2026-01-23T05:27:14.438205,59.76,19.77,84.83,0.001,590,29,normal
2026-01-23T05:27:19.438205,78.33,21.95,82.67,0.001,921,29,normal
2026-01-23T05:27:24.438205,60.93,20.3,76.17,0.001,825,30,normal
2026-01-23T05:27:29.438205,71.16,19.44,77.51,0.001,821,30,normal
2026-01-23T05:27:34.438205,70.48,20.43,60.89,0.001,981,30,normal
2026-01-23T05:27:39.438205,58.02,20.29,94.0,0.001,690,30,normal
2026-01-23T05:27:44.438205,74.85,21.91,73.69,0.001,1037,30,normal
2026-01-23T05:27:49.438205,73.6,20.06,64.5,0.001,761,30,normal
2026-01-23T05:27:54.438205,68.78,23.15,88.57,0.001,942,30,normal
2026-01-23T05:27:59.438205,79.96,20.89,92.56,0.001,902,30,normal
2026-01-23T05:28:04.438205,65.82,19.99,41.15,0.001,1165,31,normal
2026-01-23T05:28:09.438205,47.71,22.14,41.59,0.001,707,31,normal
2026-01-23T05:28:14.438205,58.34,19.7,40.85,0.001,928,31,normal
2026-01-23T05:28:19.438205,55.56,21.27,37.81,0.001,913,31,normal
2026-01-23T05:28:24.438205,49.45,19.86,47.01,0.001,949,31,normal
2026-01-23T05:28:29.438205,46.19,19.62,40.0,0.001,885,31,normal
2026-01-23T05:28:34.438205,54.83,19.66,50.67,0.001,878,31,normal
2026-01-23T05:28:39.438205,56.4,20.92,36.19,0.001,879,31,normal
2026-01-23T05:28:44.438205,44.07,20.95,48.8,0.001,835,31,normal
2026-01-23T05:28:49.438205,55.48,19.14,45.11,0.001,877,31,normal
2026-01-23T05:28:54.438205,63.31,20.62,50.13,0.001,1011,31,normal
2026-01-23T05:28:59.438205,55.73,19.07,62.24,0.001,974,31,normal
2026-01-23T05:29:04.438205,46.61,20.29,49.81,0.001,825,31,normal
2026-01-23T05:29:09.438205,40.48,21.25,42.35,0.001,875,31,normal
2026-01-23T05:29:14.438205,48.22,19.45,58.12,0.001,794,31,normal
2026-01-23T05:29:19.438205,35.2,20.61,36.37,0.001,613,31,normal
2026-01-23T05:29:24.438205,66.18,22.05,46.51,0.001,1116,30,normal
2026-01-23T05:29:29.438205,43.08,19.61,48.13,0.001,764,30,normal
2026-01-23T05:29:34.438205,47.58,22.14,36.01,0.001,886,30,normal
2026-01-23T05:29:39.438205,51.5,20.18,45.67,0.001,880,30,normal
2026-01-23T05:29:44.438205,50.39,20.38,34.39,0.001,803,30,normal
2026-01-23T05:29:49.438205,44.12,20.65,44.18,0.001,852,30,normal
2026-01-23T05:29:54.438205,58.49,20.53,40.33,0.001,984,30,normal
2026-01-23T05:29:59.438205,51.02,19.8,54.73,0.001,996,30,normal
2026-01-23T05:30:04.438205,40.32,19.77,48.43,0.001,862,30,normal
2026-01-23T05:30:09.438205,45.27,21.15,39.67,0.001,771,30,normal
2026-01-23T05:30:14.438205,53.05,19.54,36.24,0.001,898,30,normal
2026-01-23T05:30:19.438205,38.61,21.52,36.87,0.001,706,30,normal
2026-01-23T05:30:24.438205,39.87,20.0,47.32,0.001,796,29,normal
2026-01-23T05:30:29.438205,44.86,21.47,33.91,0.001,850,28,normal
2026-01-23T05:30:34.438205,61.93,22.22,40.42,0.001,1005,28,normal
2026-01-23T05:30:39.438205,40.75,21.42,56.12,0.001,623,28,normal
2026-01-23T05:30:44.438205,49.49,20.29,52.42,0.001,743,28,normal
2026-01-23T05:30:49.438205,62.22,19.66,53.79,0.001,919,28,normal
2026-01-23T05:30:54.438205,50.79,20.41,38.2,0.001,819,28,normal
2026-01-23T05:30:59.438205,62.39,22.14,34.01,0.001,1066,28,normal
2026-01-23T05:31:04.438205,42.31,20.73,35.23,0.001,656,28,normal
2026-01-23T05:31:09.438205,49.69,20.03,49.58,0.001,799,28,normal
2026-01-23T05:31:14.438205,48.56,20.43,44.9,0.001,822,28,normal
2026-01-23T05:31:19.438205,41.49,18.41,43.86,0.001,805,28,normal
2026-01-23T05:31:24.438205,45.71,20.92,34.99,0.001,850,28,normal
2026-01-23T05:31:29.438205,40.94,21.61,45.17,0.001,644,28,normal
2026-01-23T05:31:34.438205,56.34,22.56,52.4,0.001,911,28,normal
2026-01-23T05:31:39.438205,61.78,20.76,54.88,0.001,978,28,normal
2026-01-23T05:31:44.438205,53.23,21.98,55.65,0.001,826,28,normal
2026-01-23T05:31:49.438205,48.19,21.29,37.6,0.001,899,28,normal
2026-01-23T05:31:54.438205,69.91,20.62,50.19,0.001,1009,28,normal
2026-01-23T05:31:59.438205,57.58,19.44,34.14,0.001,977,28,normal
2026-01-23T05:32:04.438205,51.65,20.55,23.94,0.001,1083,28,normal
2026-01-23T05:32:09.438205,58.15,20.2,41.11,0.001,983,28,normal
2026-01-23T05:32:14.438205,59.61,19.88,48.29,0.001,1013,28,normal
2026-01-23T05:32:19.438205,49.07,20.94,42.99,0.001,837,28,normal
2026-01-23T05:32:24.438205,63.41,21.29,39.42,0.001,935,28,normal
2026-01-23T05:32:29.438205,41.92,19.93,38.8,0.001,673,28,normal
2026-01-23T05:32:34.438205,47.71,20.8,46.96,0.001,752,28,normal
2026-01-23T05:32:39.438205,37.55,21.08,55.06,0.001,687,28,normal
2026-01-23T05:32:44.438205,58.67,19.9,36.67,0.001,912,27,normal
2026-01-23T05:32:49.438205,63.78,20.84,40.12,0.001,1038,27,normal
2026-01-23T05:32:54.438205,57.14,21.04,30.34,0.001,791,27,normal
2026-01-23T05:32:59.438205,83.75,21.6,60.63,0.001,1174,27,normal
2026-01-23T05:33:04.438205,52.19,20.56,40.88,0.001,766,28,normal
2026-01-23T05:33:09.438205,60.13,20.29,44.93,0.001,943,28,normal
2026-01-23T05:33:14.438205,62.55,19.83,30.27,0.001,1008,28,normal
